Device time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","MAF air flow rate (g/sec)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Short term fuel trim (%)","Oxygen sensor 2 Bank 1 Voltage (V)","Throttle position (%)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
23-11-2020 10:12:14.331,,,,,,,,,,,,,,,,,,,-0.0390625,14.5911024,,,,,,
23-11-2020 10:12:14.884,,,,,,,,,,,1,,,,,,,,,,,,15.2941176470588,,,
23-11-2020 10:12:15.163,8.59908211393084,9.62425720934879,,-0.315981355541647,,1.94676719231679,,,,,,0.475160649691771,0.531808889344869,0.479912256188689,0.06,5.60166036529221,,5.76,,,,,,,,
23-11-2020 10:12:15.434,,,52.1089671858726,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,-0.305184786939384,0,
23-11-2020 10:12:15.713,,,,,,,,,,686,,,,,,,,,,,,,,,,
23-11-2020 10:12:15.995,,,,,,,,,,,,,,,,,,,-0.02734375,14.6484912,,,,,,
23-11-2020 10:12:16.559,,,,,,,,,,,1,,,,,,,,,,,,14.9019607843137,,,
23-11-2020 10:12:16.848,8.61308894202269,9.63826403744064,,-0.370356649137623,,1.65298243344932,,,,,,0.475934626896322,0.53258286654942,0.480693973165285,0.06,4.75631920371431,,4.91,,,,,,,,
23-11-2020 10:12:17.134,,,51.8779303618118,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,-0.15247927519989,0,
23-11-2020 10:12:17.418,,,,,,,,,,662,,,,,,,,,,,,,,,,
23-11-2020 10:12:17.711,,,,,,,,,,,,,,,,,,,0.00390625,14.777616,,,,,,
23-11-2020 10:12:18.257,,,,,,,,,,,1,,,,,,,,,,,,14.9019607843137,,,
23-11-2020 10:12:18.541,8.62822344700102,9.65339854241897,,-0.290062722593949,,1.77869904772524,,,,,,0.476770916295933,0.533419155949031,0.481538625458893,0.06,5.11805828490875,,5.33,,,,,,,,
23-11-2020 10:12:18.813,,,51.6517313562686,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,-0.0381173540018434,0,
23-11-2020 10:12:19.094,,,,,,,,,,667,,,,,,,,,,,,,,,,
23-11-2020 10:12:19.383,,,,,,,,,,,,,,,,,,,-0.03515625,14.6054496,,,,,,
23-11-2020 10:12:19.930,,,,,,,,,,,1,,,,,,,,,,,,14.9019607843137,,,
23-11-2020 10:12:20.213,8.64312381158159,9.66829890699955,,-0.306257141094163,,1.77265415772645,,,,,,0.477594267767747,0.534242507420844,0.482370210445424,0.06,5.10066461767805,,5.25,,,,,,,,
23-11-2020 10:12:20.494,,,51.4272959936536,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:20.782,,,,,,,,,,666,,,,,,,,,,,,,,,,
23-11-2020 10:12:21.065,,,,,,,,,,,,,,,,,,,-0.05078125,14.5480608,,,,,,
23-11-2020 10:12:21.628,,,,,,,,,,,1,,,,,,,,,,,,14.9019607843137,,,
23-11-2020 10:12:21.905,8.65762804619838,9.68280314161633,,-0.334866441710947,,1.70507119767157,,,,,,0.478395730232285,0.535043969885382,0.483179687534607,0.06,4.90620028203347,,5.03,,,,,,,,
23-11-2020 10:12:22.190,,,51.2028142180973,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:22.466,,,,,,,,,,657,,,,,,,,,,,,,,,,
23-11-2020 10:12:22.747,,,,,,,,,,,,,,,,,,,-0.015625,14.6915328,,,,,,
23-11-2020 10:12:23.292,,,,,,,,,,,1,,,,,,,,,,,,14.9019607843137,,,
23-11-2020 10:12:23.575,8.67169086154485,9.6968659569628,,-0.331042116523283,,1.67499331166331,,,,,,0.479172801132177,0.535821040785275,0.483964529143499,0.06,4.81965367153521,,4.99,,,,,,,,
23-11-2020 10:12:23.849,,,50.9851008931482,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:24.124,,,,,,,,,,648,,,,,,,,,,,,,,,,
23-11-2020 10:12:24.411,,,,,,,,,,,,,,,,,,,-0.03515625,14.6054496,,,,,,
23-11-2020 10:12:24.955,,,,,,,,,,,1,,,,,,,,,,,,14.9019607843137,,,
23-11-2020 10:12:25.228,8.6854040245855,9.71057912000345,,-0.33542838965519,,1.65110072976806,,,,,,0.479930551247061,0.536578790900159,0.484729856759532,0.06,4.75090475818012,,4.89,,,,,,,,
23-11-2020 10:12:25.502,,,50.7699525943716,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:25.790,,,,,,,,,,671,,,,,,,,,,,,,,,,
23-11-2020 10:12:26.351,,,,,,,,,,,,,,,,,,,,,,0.79,,,,
23-11-2020 10:12:26.623,,,,,,,,,,,,,,,,,,,,,,0.79,,,,
23-11-2020 10:12:26.897,,,,,,,,,,,,,,,,,,,,,,0.79,,,,
23-11-2020 10:12:27.184,,,,,,,,,,,,,,,,,,,,,,0.79,,,,
23-11-2020 10:12:27.473,,,,,,,,,,,,,,,,,,,,,,0.79,,,,
23-11-2020 10:12:27.747,,,,,,,,,,,,,,,,,,,,,,0.79,,,,
23-11-2020 10:12:28.030,,,,,,,,,,,,,,,,,,,,,,0.79,,,,
23-11-2020 10:12:28.314,,,,,,,,,,,,,,,,,,,,,,0.79,,,,
23-11-2020 10:12:28.587,,,,,,,,,,,,,,,,,,,,,,0.79,,,,
23-11-2020 10:12:28.859,,,,,,,,,,,,,,,,,,,,,,0.79,,,,
23-11-2020 10:12:29.140,,,,,,,,,,,,,,,,,,,,,,0.79,,,,
23-11-2020 10:12:29.409,,,,,,,,,,,,,,,,,,,,,,0.785,,,,
23-11-2020 10:12:29.680,,,,,,,,,,,,,,,,,,,,,,0.785,,,,
23-11-2020 10:12:29.962,,,,,,,,,,,,,,,,,,,,,,0.785,,,,
23-11-2020 10:12:30.234,,,,,,,,,,,,,,,,,,,,,,0.785,,,,
23-11-2020 10:12:30.517,,,,,,,,,,,,,,,,,,,,,,0.785,,,,
23-11-2020 10:12:30.801,,,,,,,,,,,,,,,,,,,,,,0.785,,,,
23-11-2020 10:12:31.084,,,,,,,,,,,,,,,,,,,,,,0.785,,,,
23-11-2020 10:12:31.357,,,,,,,,,,,,,,,,,,,,,,0.785,,,,
23-11-2020 10:12:31.639,,,,,,,,,,,,,,,,,,,,,,0.785,,,,
23-11-2020 10:12:31.914,,,,,,,,,,,,,,,,,,,,,,0.785,,,,
23-11-2020 10:12:32.472,,,,,,,,,,675,,,,,,,,,,,,,,,,
23-11-2020 10:12:32.747,,,49.848238240941,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:33.027,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:33.307,,,,,,,,,,669,,,,,,,,,,,,,,,,
23-11-2020 10:12:33.581,,,49.7442819773111,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:33.864,,,,,,,,,,650,,,,,,,,,,,,,,,,
23-11-2020 10:12:34.148,,,49.6739121266104,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:34.453,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:34.747,,,,,,,,,,651,,,,,,,,,,,,,,,,
23-11-2020 10:12:35.052,,,49.5620334417043,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:35.336,,,,,,,,,,661,,,,,,,,,,,,,,,,
23-11-2020 10:12:35.616,,,49.492408177518,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:35.910,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:36.193,,,,,,,,,,652,,,,,,,,,,,,,,,,
23-11-2020 10:12:36.471,,,49.3873957855266,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:36.745,,,,,,,,,,667,,,,,,,,,,,,,,,,
23-11-2020 10:12:37.020,,,49.3201255933655,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:37.304,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:37.583,,,,,,,,,,668,,,,,,,,,,,,,,,,
23-11-2020 10:12:37.873,,,49.21615283832,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:38.157,,,,,,,,,,666,,,,,,,,,,,,,,,,
23-11-2020 10:12:38.434,,,49.1478821578101,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:38.717,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:38.995,,,,,,,,,,664,,,,,,,,,,,,,,,,
23-11-2020 10:12:39.275,,,49.0459985340898,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:39.579,,,,,,,,,,667,,,,,,,,,,,,,,,,
23-11-2020 10:12:39.855,,,48.9759664485916,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:40.132,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:40.407,,,,,,,,,,669,,,,,,,,,,,,,,,,
23-11-2020 10:12:40.681,,,48.8765991117168,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:40.954,,,,,,,,,,660,,,,,,,,,,,,,,,,
23-11-2020 10:12:41.238,,,48.8097942863713,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:41.521,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:41.806,,,,,,,,,,657,,,,,,,,,,,,,,,,
23-11-2020 10:12:42.079,,,48.7092714259211,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:42.353,,,,,,,,,,656,,,,,,,,,,,,,,,,
23-11-2020 10:12:42.626,,,48.6440198930285,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:42.900,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:43.184,,,,,,,,,,662,,,,,,,,,,,,,,,,
23-11-2020 10:12:43.457,,,48.5454782326507,,,,5.52571359822222,5.52571359822222,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:12:43.730,,,,,,,,,,875,,,,,,,,,,,,,,,,
23-11-2020 10:12:44.009,,,48.4827973486861,,,,5.52602057988889,5.52602057988889,,,,,,,,,,,,,,,,0.200446203672578,2,
23-11-2020 10:12:44.296,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:44.571,,,,,,,,,,1269,,,,,,,,,,,,,,,,
23-11-2020 10:12:44.880,,,48.3949455238818,,,,5.52771385947222,5.52771385947222,,,,,,,,,,,,,,,,0.694117589429565,7,
23-11-2020 10:12:45.163,,,,,,,,,,1546,,,,,,,,,,,,,,,,
23-11-2020 10:12:45.438,,,,,,,,,,1705,,,,,,,,,,,,,,,,
23-11-2020 10:12:45.711,,,48.321528867439,,,,5.53048433080555,5.53048433080555,,,,,,,,,,,,,,,,1.08067231823708,12,
23-11-2020 10:12:45.983,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:46.267,,,,,,,,,,1962,,,,,,,,,,,,,,,,
23-11-2020 10:12:46.552,,,48.2516150269586,,,,5.53375497386111,5.53375497386111,,,,,,,,,,,,,,,,1.25627684367493,14,
23-11-2020 10:12:46.826,,,,,,,,,,1494,,,,,,,,,,,,,,,,
23-11-2020 10:12:47.114,,,48.2077573895293,,,,5.53625365830555,5.53625365830555,,,,,,,,,,,,,,,,1.25238633718214,16,
23-11-2020 10:12:47.398,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:47.681,,,,,,,,,,1584,,,,,,,,,,,,,,,,
23-11-2020 10:12:47.954,,,48.144519571812,,,,5.54021771641667,5.54021771641667,,,,,,,,,,,,,,,,0.903685973143928,17,
23-11-2020 10:12:48.238,,,,,,,,,,1680,,,,,,,,,,,,,,,,
23-11-2020 10:12:48.523,,,48.1045279364897,,,,5.54322204444444,5.54322204444444,,,,,,,,,,,,,,,,0.691463692636281,19,
23-11-2020 10:12:48.796,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:49.080,,,,,,,,,,1606,,,,,,,,,,,,,,,,
23-11-2020 10:12:49.355,,,48.046300539984,,,,5.54761104813889,5.54761104813889,,,,,,,,,,,,,,,,0.4955916606371,19,
23-11-2020 10:12:49.632,,,,,,,,,,1691,,,,,,,,,,,,,,,,
23-11-2020 10:12:49.906,,,48.009141673926,,,,5.55067469591667,5.55067469591667,,,,,,,,,,,,,,,,0.397998711240373,20,
23-11-2020 10:12:50.189,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:50.472,,,,,,,,,,1878,,,,,,,,,,,,,,,,
23-11-2020 10:12:50.746,,,47.9567598729169,,,,5.55580772919444,5.55580772919444,,,,,,,,,,,,,,,,0.497409534914206,22,
23-11-2020 10:12:51.031,,,,,,,,,,1584,,,,,,,,,,,,,,,,
23-11-2020 10:12:51.301,,,47.926239142477,,,,5.55966341044444,5.55966341044444,,,,,,,,,,,,,,,,0.599900673245729,25,
23-11-2020 10:12:51.583,,,,,,,,,96,,,,,,,,,,,,,,,,,
23-11-2020 10:12:51.857,,,,,,,,,,1632,,,,,,,,,,,,,,,,
23-11-2020 10:12:52.140,,,47.8882876905489,,,,5.56642280052778,5.56642280052778,,,,,,,,,,,,,,,,0.997144942691448,29,
23-11-2020 10:12:52.414,,,,,,,,,,1699,,,,,,,,,,,,,,,,
23-11-2020 10:12:52.689,,,47.8675013570051,,,,5.57129534097222,5.57129534097222,,,,,,,,,,,,,,,,1.19799549477022,32,
23-11-2020 10:12:52.971,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:12:53.247,,,,,,,,,,1852,,,,,,,,,,,,,,,,
23-11-2020 10:12:53.521,,,47.8439620026066,,,,5.57962297797222,5.57962297797222,,,,,,,,,,,,,,,,1.4012779374534,36,
23-11-2020 10:12:53.805,,,,,,,,,,2027,,,,,,,,,,,,,,,,
23-11-2020 10:12:54.090,,,47.8319896854038,,,,5.58578838830556,5.58578838830556,,,,,,,,,,,,,,,,1.39430691658335,39,
23-11-2020 10:12:54.373,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:12:54.657,,,,,,,,,,2240,,,,,,,,,,,,,,,,
23-11-2020 10:12:54.930,,,47.8243544745605,,,,5.59604678908333,5.59604678908333,,,,,,,,,,,,,,,,1.49377226624409,44,
23-11-2020 10:12:55.213,,,,,,,,,,2334,,,,,,,,,,,,,,,,
23-11-2020 10:12:55.487,,,47.8219422956592,,,,5.60317280113889,5.60317280113889,,,,,,,,,,,,,,,,1.38943622751709,46,
23-11-2020 10:12:55.771,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:12:56.044,,,,,,,,,,1903,,,,,,,,,,,,,,,,
23-11-2020 10:12:56.329,,,47.8222967507864,,,,5.61439722113889,5.61439722113889,,,,,,,,,,,,,,,,1.18710282581399,48,
23-11-2020 10:12:56.612,,,,,,,,,,1859,,,,,,,,,,,,,,,,
23-11-2020 10:12:56.886,,,47.8225307038042,,,,5.62182603313889,5.62182603313889,,,,,,,,,,,,,,,,0.89413323064392,48,
23-11-2020 10:12:57.159,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:12:57.432,,,,,,,,,,1840,,,,,,,,,,,,,,,,
23-11-2020 10:12:57.707,,,47.8228746078147,,,,5.63277027313889,5.63277027313889,,,,,,,,,,,,,,,,0.400036259286542,48,
23-11-2020 10:12:57.990,,,,,,,,,,1834,,,,,,,,,,,,,,,,
23-11-2020 10:12:58.273,,,47.8217772836419,,,,5.64016171769444,5.64016171769444,,,,,,,,,,,,,,,,0.0997055428109937,47,
23-11-2020 10:12:58.546,,,,,,,,,98,,,,,,,,,,,,,,,,,
23-11-2020 10:12:58.832,,,,,,,,,,1793,,,,,,,,,,,,,,,,
23-11-2020 10:12:59.106,,,47.8182135094364,,,,5.65079489113889,5.65079489113889,,,,,,,,,,,,,,,,-0.200106759357398,46,
23-11-2020 10:12:59.379,,,,,,,,,,1757,,,,,,,,,,,,,,,,
23-11-2020 10:12:59.653,,,47.8145944054959,,,,5.65763297113889,5.65763297113889,,,,,,,,,,,,,,,,-0.30125576416754,45,
23-11-2020 10:12:59.935,,,,,,,,,98,,,,,,,,,,,,,,,,,
23-11-2020 10:13:00.228,,,,,,,,,,1692,,,,,,,,,,,,,,,,
23-11-2020 10:13:00.507,,,47.806959047046,,,,5.66807457813889,5.66807457813889,,,,,,,,,,,,,,,,-0.396874410815133,44,
23-11-2020 10:13:00.790,,,,,,,,,,1650,,,,,,,,,,,,,,,,
23-11-2020 10:13:01.074,,,47.8005794129471,,,,5.67484953630555,5.67484953630555,,,,,,,,,,,,,,,,-0.396725266201959,43,
23-11-2020 10:13:01.358,,,,,,,,,98,,,,,,,,,,,,,,,,,
23-11-2020 10:13:01.643,,,,,,,,,,1575,,,,,,,,,,,,,,,,
23-11-2020 10:13:01.918,,,47.7852139999917,,,,5.68422209186111,5.68422209186111,,,,,,,,,,,,,,,,-0.592678001443787,40,
23-11-2020 10:13:02.213,,,,,,,,,,1473,,,,,,,,,,,,,,,,
23-11-2020 10:13:02.493,,,47.7707530385748,,,,5.69013131869444,5.69013131869444,,,,,,,,,,,,,,,,-0.78247509313312,37,
23-11-2020 10:13:02.788,,,,,,,,,98,,,,,,,,,,,,,,,,,
23-11-2020 10:13:03.103,,,,,,,,,,1283,,,,,,,,,,,,,,,,
23-11-2020 10:13:03.377,,,47.7362470700755,,,,5.69774431075,5.69774431075,,,,,,,,,,,,,,,,-1.25832078168033,31,
23-11-2020 10:13:03.661,,,,,,,,,,1112,,,,,,,,,,,,,,,,
23-11-2020 10:13:03.938,,,47.7091944303465,,,,5.70195416125,5.70195416125,,,,,,,,,,,,,,,,-1.55188659303174,27,
23-11-2020 10:13:04.211,,,,,,,,,98,,,,,,,,,,,,,,,,,
23-11-2020 10:13:04.493,,,,,,,,,,876,,,,,,,,,,,,,,,,
23-11-2020 10:13:04.769,,,47.655763448942,,,,5.70657221180555,5.70657221180555,,,,,,,,,,,,,,,,-1.94821279452438,20,
23-11-2020 10:13:05.059,,,,,,,,,,908,,,,,,,,,,,,,,,,
23-11-2020 10:13:05.347,,,47.6134094475606,,,,5.70913906647222,5.70913906647222,,,,,,,,,,,,,,,,-2.04377547507736,16,
23-11-2020 10:13:05.632,,,,,,,,,98,,,,,,,,,,,,,,,,,
23-11-2020 10:13:05.906,,,,,,,,,,752,,,,,,,,,,,,,,,,
23-11-2020 10:13:06.180,,,47.5428829443905,,,,5.71168462902778,5.71168462902778,,,,,,,,,,,,,,,,-1.98186673589565,11,
23-11-2020 10:13:06.463,,,,,,,,,,746,,,,,,,,,,,,,,,,
23-11-2020 10:13:06.737,,,47.4945875127406,,,,5.71323207708333,5.71323207708333,,,,,,,,,,,,,,,,-1.68712976433536,10,
23-11-2020 10:13:07.010,,,,,,,,,98,,,,,,,,,,,,,,,,,
23-11-2020 10:13:07.282,,,,,,,,,,982,,,,,,,,,,,,,,,,
23-11-2020 10:13:07.554,,,47.4220964657508,,,,5.71527468408333,5.71527468408333,,,,,,,,,,,,,,,,-1.09723086141903,9,
23-11-2020 10:13:07.833,,,,,,,,,,1009,,,,,,,,,,,,,,,,
23-11-2020 10:13:08.118,,,47.3722092210474,,,,5.71668484333333,5.71668484333333,,,,,,,,,,,,,,,,-0.701641000779186,9,
23-11-2020 10:13:08.394,,,,,,,,,98,,,,,,,,,,,,,,,,,
23-11-2020 10:13:08.668,,,,,,,,,,1032,,,,,,,,,,,,,,,,
23-11-2020 10:13:08.942,,,47.3033320882038,,,,5.71920334283333,5.71920334283333,,,,,,,,,,,,,,,,,11,
23-11-2020 10:13:09.227,,,,,,,,,,1074,,,,,,,,,,,,,,,,
23-11-2020 10:13:09.512,,,47.258517356796,,,,5.72125941741666,5.72125941741666,,,,,,,,,,,,,,,,,13,
23-11-2020 10:13:09.785,,,,,,,,,98,,,,,,,,,,,,,,,,,
23-11-2020 10:13:10.059,,,,,,,,,,974,,,,,,,,,,,,,,,,
23-11-2020 10:13:10.337,,,47.1937687843327,,,,5.72423956594444,5.72423956594444,,,,,,,,,,,,,,,,0.399261289955415,13,
23-11-2020 10:13:10.621,,,,,,,,,,1078,,,,,,,,,,,,,,,,
23-11-2020 10:13:10.906,,,47.1492629666139,,,,5.7262945655,5.7262945655,,,,,,,,,,,,,,,,0.398538843415009,13,
23-11-2020 10:13:11.180,,,,,,,,,98,,,,,,,,,,,,,,,,,
23-11-2020 10:13:11.463,,,,,,,,,,1122,,,,,,,,,,,,,,,,
23-11-2020 10:13:11.747,,,47.0855851143205,,,,5.72956703322222,5.72956703322222,,,,,,,,,,,,,,,,0.297068505411394,14,
23-11-2020 10:13:12.032,,,,,,,,,,1230,,,,,,,,,,,,,,,,
23-11-2020 10:13:12.305,,,47.0447758721761,,,,5.73189152238889,5.73189152238889,,,,,,,,,,,,,,,,0.198858802625889,15,
23-11-2020 10:13:12.579,,,,,,,,,98,,,,,,,,,,,,,,,,,
23-11-2020 10:13:12.860,,,,,,,,,,1033,,,,,,,,,,,,,,,,
23-11-2020 10:13:13.134,,,46.9805948500998,,,,5.73488312644444,5.73488312644444,,,,,,,,,,,,,,,,,13,
23-11-2020 10:13:13.419,,,,,,,,,,977,,,,,,,,,,,,,,,,
23-11-2020 10:13:13.693,,,46.9361308487283,,,,5.73674745477777,5.73674745477777,,,,,,,,,,,,,,,,,12,
23-11-2020 10:13:13.968,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:13:14.253,,,,,,,,,,906,,,,,,,,,,,,,,,,
23-11-2020 10:13:14.527,,,46.8681631245979,,,,5.73929513147222,5.73929513147222,,,,,,,,,,,,,,,,-0.299821191438565,11,
23-11-2020 10:13:14.809,,,,,,,,,,842,,,,,,,,,,,,,,,,
23-11-2020 10:13:15.083,,,46.8217306456022,,,,5.74083931175,5.74083931175,,,,,,,,,,,,,,,,-0.500062805888168,10,
23-11-2020 10:13:15.366,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:13:15.643,,,,,,,,,,825,,,,,,,,,,,,,,,,
23-11-2020 10:13:15.928,,,46.7514019253765,,,,5.74318562758333,5.74318562758333,,,,,,,,,,,,,,,,-0.298293628005438,10,
23-11-2020 10:13:16.211,,,,,,,,,,787,,,,,,,,,,,,,,,,
23-11-2020 10:13:16.485,,,46.7051254007732,,,,5.74473441758333,5.74473441758333,,,,,,,,,,,,,,,,-0.198986005521177,10,
23-11-2020 10:13:16.758,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:13:17.042,,,,,,,,,,791,,,,,,,,,,,,,,,,
23-11-2020 10:13:17.318,,,46.6362489846577,,,,5.74704682925,5.74704682925,,,,,,,,,,,,,,,,-0.0995400465473944,10,
23-11-2020 10:13:17.600,,,,,,,,,,788,,,,,,,,,,,,,,,,
23-11-2020 10:13:17.887,,,46.5879817221792,,,,5.74847101375,5.74847101375,,,,,,,,,,,,,,,,-0.0990511925882449,9,
23-11-2020 10:13:18.175,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:13:18.450,,,,,,,,,,783,,,,,,,,,,,,,,,,
23-11-2020 10:13:18.732,,,46.5147468877824,,,,5.75034798975,5.75034798975,,,,,,,,,,,,,,,,-0.198104716330489,8,
23-11-2020 10:13:19.006,,,,,,,,,,715,,,,,,,,,,,,,,,,
23-11-2020 10:13:19.281,,,46.4647818889694,,,,5.75126388125,5.75126388125,,,,,,,,,,,,,,,,-0.397348037213344,6,
23-11-2020 10:13:19.554,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:13:19.837,,,,,,,,,,764,,,,,,,,,,,,,,,,
23-11-2020 10:13:20.112,,,46.3820097998292,,,,5.75172556558333,5.75172556558333,,,,,,,,,,,,,,,,-0.795103988172033,2,
23-11-2020 10:13:20.396,,,,,,,,,,783,,,,,,,,,,,,,,,,
23-11-2020 10:13:20.671,,,46.3235483409431,,,,5.75172556558333,5.75172556558333,,,,,,,,,,,,,,,,-0.898061215157291,0,
23-11-2020 10:13:20.952,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:13:21.225,,,,,,,,,,909,,,,,,,,,,,,,,,,
23-11-2020 10:13:21.500,,,46.2383130404311,,,,5.75172556558333,5.75172556558333,,,,,,,,,,,,,,,,-0.802840565529886,0,
23-11-2020 10:13:21.784,,,,,,,,,,981,,,,,,,,,,,,,,,,
23-11-2020 10:13:22.070,,,46.1795269508739,,,,5.75172556558333,5.75172556558333,,,,,,,,,,,,,,,,-0.597696913609091,0,
23-11-2020 10:13:22.343,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:13:22.617,,,,,,,,,,766,,,,,,,,,,,,,,,,
23-11-2020 10:13:22.892,,,46.0950278664797,,,,5.75172556558333,5.75172556558333,,,,,,,,,,,,,,,,-0.199883217830216,0,
23-11-2020 10:13:23.175,,,,,,,,,,749,,,,,,,,,,,,,,,,
23-11-2020 10:13:23.445,,,46.0383450189412,,,,5.75172556558333,5.75172556558333,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:13:23.719,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:13:24.004,,,,,,,,,,742,,,,,,,,,,,,,,,,
23-11-2020 10:13:24.277,,,45.9532988984625,,,,5.75172556558333,5.75172556558333,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:13:24.550,,,,,,,,,,739,,,,,,,,,,,,,,,,
23-11-2020 10:13:24.825,,,45.8974875317596,,,,5.75172556558333,5.75172556558333,,,,,,,,,,,,,,,,0,0,
23-11-2020 10:13:25.098,,,,,,,,,97,,,,,,,,,,,,,,,,,
23-11-2020 10:13:25.381,,,,,,,,,,279,,,,,,,,,,,,,,,,
23-11-2020 10:13:25.678,,,45.8109160098397,,,,5.75172556558333,5.75172556558333,,,,,,,,,,,,,,,,0,0,
